Station_ID  (PK),Station_name,Station_phone,Location_ID (FK),Network_ID (FK),Access_code,Access_Detail_code,Access_Day_time,EV_Pricing,Date_last_confirmed,Maximum_Vehicle_Class,Ev_Workplace_charging,Restricted_access,Location_ID (PK),Street_Address,City,State,ZIP,Intersection_Direction,Longitude,Latitude,Geocode_status
304084,5645 Dessiant,855-999-8378,7076,5,public,,,,2026-06-29,,False,0.0,7076,3211 Rachel E,Montréal,QC,H1W 1A3,,-73.561147,45.545229,GPS
304085,360A Meloche,855-999-8378,7324,5,public,,,,2026-06-29,,False,0.0,7324,"3220, Avenue Appleton",Montréal,QC,H3S 2T3,,-73.6316121999999,45.5052618,GPS
304086,3100 Toupin,855-999-8378,12823,5,public,,,,2026-06-29,,False,0.0,12823,"3221, Rue Denis Papin",Montréal,QC,H1Z 3J3,,-73.6213604158832,45.5692673900664,GPS
304087,1230 rue Muir,855-999-8378,7024,5,public,,,,2026-06-29,,False,0.0,7024,3232 Rue Bélanger,Montréal,QC,H1Y 3H5,,-73.59442,45.556924,GPS
304088,4205 Ernest-Hemmingway,855-999-8378,7109,5,public,,,,2026-06-29,,False,0.0,7109,3270 Beaubien,Montréal,QC,H1X 3C9,,-73.585706,45.555577,GPS
304089,1295 Basile Moreau,855-999-8378,6862,5,public,,,,2026-06-29,,False,0.0,6862,3273 Gouin,Montréal,QC,H1H 1A9,,-73.652012,45.586392,GPS
304090,1505 Cardinal,855-999-8378,7286,5,public,,,,2026-06-29,,False,0.0,7286,3285 Lacombe,Montréal,QC,H3T 1L8,,-73.621772,45.498543,GPS
304091,1505 Decelles,855-999-8378,14387,5,public,,,,2026-06-29,,False,0.0,14387,"3292, Rue Cherrier",Montréal,QC,H9C 2N4,,-73.869666,45.490955,GPS
304092,6405 Abrams,855-999-8378,6932,5,public,,,,2026-06-29,,False,0.0,6932,330 44e avenue,Montréal,QC,H8T 1V2,,-73.704415,45.437317,GPS
304093,3200 Guenette,855-999-8378,7166,5,public,,,,2026-06-29,,False,0.0,7166,3311 Bossuet,Montréal,QC,H1N 2S8,,-73.546702,45.576205,GPS
304094,5007 Bois Franc,855-999-8378,10355,5,public,,,,2026-06-29,,False,0.0,10355,"333, Avenue Viger Ouest",Montréal,QC,H2Z 0A3,,-73.5618932,45.5040896999999,GPS
304095,140 Place Benoit,855-999-8378,14404,5,public,,,,2026-06-29,,False,0.0,14404,"3330, Chemin Bedford",Montréal,QC,H3S 1G7,,-73.635381,45.506121,GPS
304096,4747 Bourg,855-999-8378,7278,5,public,,,,2026-06-29,,False,0.0,7278,3333 Côte Ste-Catherine,Montréal,QC,H1W 2C7,,-73.626197,45.500176,GPS
304097,70 Crépeau,855-999-8378,12760,5,public,,,,2026-06-29,,False,0.0,12760,"3340, Chemin de la Côte-Sainte-Catherine",Montréal,QC,H3T 1C6,,-73.6259121,45.5000849,GPS
304098,1451 Alexis Nihon,855-999-8378,7289,5,public,,,,2026-06-29,,False,0.0,7289,3355 Chemin Queen Mary,Montréal,QC,H3V 1H9,,-73.618201,45.49571,GPS
304099,2975 Ernest Hemmingway,855-999-8378,7108,5,public,,,,2026-06-29,,False,0.0,7108,3400 Place Joseph N Drapeau,Montréal,QC,H1X 3J1,,-73.561072,45.548419,GPS
304100,255 Alexis Nihon,855-999-8378,7274,5,public,,,,2026-06-29,,False,0.0,7274,3405 Grand Boulevard,Montréal,QC,H4B 2X3,,-73.623583,45.466805,GPS
304101,430 Gohier,855-999-8378,7305,5,public,,,,2026-06-29,,False,0.0,7305,3407 Royal,Montréal,QC,H4A 1X6,,-73.619696,45.468854,GPS
304102,777 Marcel-Laurin : St-Laurent - Mairie,855-999-8378,6940,5,public,,,,2026-06-29,,False,0.0,6940,3440 Broadway,Montréal,QC,H8T 1S9,,-73.69494142,45.43733305,GPS
304103,1375 Grenet : Centre des Loisirs,855-999-8378,7064,5,public,,,,2026-06-29,,False,0.0,7064,3440 Jarry Est - Aréna St-Michel,Montréal,QC,H1Z 2E9,,-73.6070582,45.5651689,GPS
304104,2727 Thimens : Bibliothèque du Boisé,855-999-8378,6935,5,public,,,,2026-06-29,,False,0.0,6935,3440 Provost,Montréal,QC,H8T 3J6,,-73.69552,45.441823,GPS
304105,812 Ouimet : Stationnement Ouimet Nord,855-999-8378,7193,5,public,,,,2026-06-29,,False,0.0,7193,3440 Boul St-Laurent H2X 2T9,Montréal,QC,H2H 1W1,,-73.570279,45.512799,GPS
304106,2345 Thimens : Aréna Raymond-Bourque,855-999-8378,7132,5,public,,,,2026-06-29,,False,0.0,7132,3441 Mont-Royal,Montréal,QC,H1X 3G9,,-73.56384029,45.54985345,GPS
304107,13 001 Cavendish : Ateliers municipaux,855-999-8378,7143,5,public,,,,2026-06-29,,False,0.0,7143,3450 Ontario,Montréal,QC,H1W 1R2,,-73.544871,45.544099,GPS
304108,755 Ouimet : Stationnement Ouimet Sud,855-999-8378,7145,5,public,,,,2026-06-29,,False,0.0,7145,3450 Ste-Catherine,Montréal,QC,H1W 2E2,,-73.539358,45.541957,GPS
304109,2385 Thimens : Complexe Sportif St-Laurent,855-999-8378,7238,5,public,,,,2026-06-29,,False,0.0,7238,350 St-Hubert,Montréal,QC,H2L 0A4,,-73.550062,45.512078,GPS
304110,845 Roy : Parc Decelles,855-999-8378,7380,5,public,,,,2026-06-29,,False,0.0,7380,3500 52e ave,Montréal,QC,H1A 3Y1,,-73.50648,45.67189321,GPS
304111,710 rue St-Germain,855-999-8378,7059,5,public,,,,2026-06-29,,False,0.0,7059,3505 Bélanger,Montréal,QC,H1X 1A5,,-73.592394,45.559263,GPS
304112,143 Chemin du Canal,855-999-8378,7279,5,public,,,,2026-06-29,,False,0.0,7279,3506 ave. Lacombe,Montréal,QC,H3T 1M1,,-73.622784,45.4974,GPS
304113,1064 Notre-Dame,855-999-8378,7190,5,public,,,,2026-06-29,,False,0.0,7190,3528 Avenue Calixa-Lavallée,Montréal,QC,H2L 2T6,,-73.565462,45.524943,GPS
304114,1025 William-Macdonald,855-999-8378,7104,5,public,,,,2026-06-29,,False,0.0,7104,3535 Rachel,Montréal,QC,H1W 1A8,,-73.558424,45.549806,GPS
304115,190 Des Érables,855-999-8378,7347,5,public,,,,2026-06-29,,False,0.0,7347,3541 Allard,Montréal,QC,H4E 2N6,,-73.604975,45.449282,GPS
304116,45 15e ave,855-999-8378,7340,5,public,,,,2026-06-29,,False,0.0,7340,355 Avenue Ash,Montréal,QC,H3K 2R2,,-73.553093,45.478472,GPS
304117,2105 St-Joseph,855-999-8378,7214,5,public,,,,2026-06-29,,False,0.0,7214,3553 St-Laurent,Montréal,QC,H2X 2V3,,-73.572131,45.513641,GPS
304118,5310 St-Joseph,855-999-8378,7081,5,public,,,,2026-06-29,,False,0.0,7081,3561 Rue Masson,Montréal,QC,H1X 1S1,,-73.571797,45.553956,GPS
304119,1925 St-Antoine,855-999-8378,7317,5,public,,,,2026-06-29,,False,0.0,7317,3593 Appleton,Montréal,QC,H3S 2A5,,-73.634695,45.50228,GPS
304120,1710 Victoria,855-999-8378,6894,5,public,,,,2026-06-29,,False,0.0,6894,360 Meloche,Montréal,QC,H4N 1A6,,-73.675778,45.528437,GPS
304121,387 41e Avenue,855-999-8378,7199,5,public,,,,2026-06-29,,False,0.0,7199,3620 St-Denis,Montréal,QC,H2X 3L6,,-73.569529,45.517751,GPS
304122,460 St-Jacques,855-999-8378,7139,5,public,,,,2026-06-29,,False,0.0,7139,3622 Rue Hochelaga,Montréal,QC,H1W 1J1,,-73.550661,45.547475,GPS
304123,330 44e ave,855-999-8378,7200,5,public,,,,2026-06-29,,False,0.0,7200,3660 Mentana,Montréal,QC,H2L 1J1,,-73.567555,45.521258,GPS
304124,22 Boyer,855-999-8378,7157,5,public,,,,2026-06-29,,False,0.0,7157,"369, Rue de Contrecoeur",Montréal,QC,H1L 3Y4,,-73.5108626,45.60929,GPS
304125,482 21e avenue,855-999-8378,10587,5,public,,,,2026-06-29,,False,0.0,10587,"370, Rue Saint-André",Montréal,QC,H2L 0C4,,-73.5501014,45.5128359,GPS
304126,3440 Provost,855-999-8378,7330,5,public,,,,2026-06-29,,False,0.0,7330,372 Square G-E Cartier,Montréal,QC,H4C 3A2,,-73.587634,45.473652,GPS
304127,1830 Croissant Roy,855-999-8378,7203,5,public,,,,2026-06-29,,False,0.0,7203,375A St-Viateur,Montréal,QC,H2V 4B5,,-73.602802,45.521651,GPS
304128,735 2e Avenue,855-999-8378,7293,5,public,,,,2026-06-29,,False,0.0,7293,3756 Chemin Queen Mary,Montréal,QC,H3V 1A6,,-73.619645,45.494166,GPS
304129,5098 François Cusson,855-999-8378,7131,5,public,,,,2026-06-29,,False,0.0,7131,3759 Mont-Royal,Montréal,QC,H1X 3K9,,-73.56099121,45.55265103,GPS
304130,243 12e Ave,855-999-8378,7187,5,public,,,,2026-06-29,,False,0.0,7187,3760 rue St-Hubert,Montréal,QC,H2L 4A3,,-73.570745,45.520781,GPS
304131,3440 Broadway,855-999-8378,7135,5,public,,,,2026-06-29,,False,0.0,7135,"3770, Avenue Royal",Montréal,QC,H4A 2M2,,-73.620176,45.469067,GPS
304132,3045 St-Joseph : École de Voile,855-999-8378,14379,5,public,,,,2026-06-29,,False,0.0,14379,"380, 75e Avenue",Montréal,QC,H8R 2P4,,-73.631365,45.418141,GPS
304133,3100 St-Antoine : Bibliothèque Saul-Bellow,855-999-8378,7087,5,public,,,,2026-06-29,,False,0.0,7087,3810 boul. Rosemont,Montréal,QC,H1X 2P6,,-73.576045,45.5578,GPS
304134,155 du Président-Kennedy,855-999-8378,7210,5,public,,,,2026-06-29,,False,0.0,7210,3820 Avenue Laval,Montréal,QC,H2W 2J1,,-73.574396,45.51786,GPS
304135,160 rue de l'Église,855-999-8378,6273,10,public,,,,2026-06-29,,False,0.0,6273,6600 Ch. de la Côte-des-Neiges,Montréal,QC,H3S 2A9,,-73.63622,45.50233,GPS
304136,6971 Louis-Hébert,855-999-8378,6273,10,public,,,,2026-06-29,,False,0.0,6273,6600 Ch. de la Côte-des-Neiges,Montréal,QC,H3S 2A9,,-73.63622,45.50233,GPS
304137,8050 Jean-Chevalier,855-999-8378,11985,5,public,,,,2026-06-29,,False,0.0,11985,"384, Boulevard Desmarchais",Montréal,QC,H4H 1S4,,-73.571504,45.454733,GPS
304138,7590 Lesage,855-999-8378,6978,5,public,,,,2026-06-29,,False,0.0,6978,3856 Bannantyne,Montréal,QC,H4G 1B7,,-73.575333,45.46609,GPS
304139,18 Strathyre,855-999-8378,7207,5,public,,,,2026-06-29,,False,0.0,7207,"387, Rue Villeneuve Est",Montréal,QC,H2T 1M1,,-73.585996,45.525091,GPS
304140,7700 Lasalle - Parc des Rapides,855-999-8378,15260,5,public,,,,2026-06-29,,False,0.0,15260,"3883, Rue Joseph",Montréal,QC,H4G 1J3,,-73.572249,45.465375,GPS
304141,7615 Bourdeau,855-999-8378,7033,5,public,,,,2026-06-29,,False,0.0,7033,3901 jarry E,Montréal,QC,H1Z 2G1,,-73.604919,45.569855,GPS
304142,159 5e ave,855-999-8378,9817,5,public,,,,2026-06-29,,False,0.0,9817,"3907, Avenue de Carignan",Montréal,QC,H1M 2H3,,-73.5451763054696,45.5802212107551,GPS
304143,230 Hepworth,855-999-8378,7373,5,public,,,,2026-06-29,,False,0.0,7373,3939 St-Jean-Baptiste,Montréal,QC,H1B 5V4,,-73.523576,45.646417,GPS
304144,7203 Cordner,855-999-8378,7119,5,public,,,,2026-06-29,,False,0.0,7119,3965 Beaubien,Montréal,QC,H1X 1H5,,-73.58054253,45.56175576,GPS
304145,400 6e ave,855-999-8378,7110,5,public,,,,2026-06-29,,False,0.0,7110,3985 Masson,Montréal,QC,H1X 1T6,,-73.569243,45.558012,GPS
304146,8912 Lasalle,855-999-8378,6954,5,public,,,,2026-06-29,,False,0.0,6954,400 6e ave,Montréal,QC,H8P 1A8,,-73.604919,45.431438,GPS
304147,100 Larente,855-999-8378,7285,5,public,,,,2026-06-29,,False,0.0,7285,4001 Northcliff,Montréal,QC,H4A 3L3,,-73.6150681,45.4779241,GPS
304148,7644 Édouard : Centre Henri-Lemieux,855-999-8378,7344,5,public,,,,2026-06-29,,False,0.0,7344,4039 Rue Notre-Dame Ouest,Montréal,QC,H4C 2S1,,-73.584979,45.477515,GPS
304149,1080 Dollard : Bibliothèque l'Octogone,855-999-8378,7030,5,public,,,,2026-06-29,,False,0.0,7030,405 Rue Guizot E,Montréal,QC,H2P 1M8,,-73.632248,45.543788,GPS
304150,55 Dupras : Hôtel de Ville,855-999-8378,7045,5,public,,,,2026-06-29,,False,0.0,7045,480 Gounod,Montréal,QC,H2R 2G2,,-73.626037,45.541983,GPS
304151,4214 Wellington,855-999-8378,7016,5,public,,,,2026-06-29,,False,0.0,7016,4085 rue Belanger,Montréal,QC,H1X 1B9,,-73.58761,45.56475,GPS
304154,490 Willibrord,855-999-8378,7134,5,public,,,,2026-06-29,,False,0.0,7134,4101 rue Sherbrooke Est,Montréal,QC,H1X 2B2,,-73.55532,45.556685,GPS
304155,6013 Lasalle,855-999-8378,7049,5,public,,,,2026-06-29,,False,0.0,7049,"4115, 48e Rue",Montréal,QC,H1Z 3W3,,-73.622511,45.581199,GPS
304156,4401 Lasalle,855-999-8378,12141,5,public,,,,2026-06-29,,False,0.0,12141,"4115, 54e Rue",Montréal,QC,H1Z 1G8,,-73.6267204843116,45.5825305094834,GPS
304157,5301 Wellington,855-999-8378,7137,5,public,,,,2026-06-29,,False,0.0,7137,4119 Rue Ontario E,Montréal,QC,H1V 1J7,,-73.540898,45.55096,GPS
304158,4265 Wellington,855-999-8378,7208,5,public,,,,2026-06-29,,False,0.0,7208,4169 Rue St-Hubert,Montréal,QC,H2L 4A7,,-73.576275,45.523482,GPS
304159,300 Chemin du golf,855-999-8378,6897,5,public,,,,2026-06-29,,False,0.0,6897,4205 Ernest-Hemmingway,Montréal,QC,H4R 0C4,,-73.724947,45.502385,GPS
304160,BRCC - Île-des-Sœurs - Elgar,855-999-8378,7148,5,public,,,,2026-06-29,,False,0.0,7148,4217 Rue de Rouen,Montréal,QC,H1V 1G7,,-73.544179,45.552531,GPS
304161,32 ch. de la Pointe sud,855-999-8378,7188,5,public,,,,2026-06-29,,False,0.0,7188,4321 boul. St-Laurent,Montréal,QC,H2W 1Z4,,-73.581949,45.518205,GPS
304162,164 Rhéaume,855-999-8378,9591,5,public,,,,2026-06-29,,False,0.0,9591,4237 blv. Décarie,Montréal,QC,H4A 3K4,,-73.61922648,45.47907777,GPS
304163,3092 Lasalle,855-999-8378,6864,5,public,,,,2026-06-29,,False,0.0,6864,4243 rue de Charleroi,Montréal,QC,H1H 5R5,,-73.63755,45.594043,GPS
304164,482 Galt,855-999-8378,9043,5,public,,,,2026-06-29,,False,0.0,9043,4250 av. Marcil,Montréal,QC,H4A 2Z6,,-73.6223783735007,45.4754533845767,GPS
304165,378 de L’Église,855-999-8378,7300,5,public,,,,2026-06-29,,False,0.0,7300,4268 Avenue Royal,Montréal,QC,H4A 2M5,,-73.625817,45.471682,GPS
304167,3206 Rushbrooke,855-999-8378,6910,5,public,,,,2026-06-29,,False,0.0,6910,430 Gohier,Montréal,QC,H4L 3H7,,-73.673801,45.507344,GPS
304168,97 Rue de l'Église,855-999-8378,7083,5,public,,,,2026-06-29,,False,0.0,7083,4300A Bélanger,Montréal,QC,H1T 3M1,,-73.585495,45.566674,GPS
304169,51 Berlioz,855-999-8378,9044,5,public,,,,2026-06-29,,False,0.0,9044,4305 av. D'orléans,Montréal,QC,H1X 3G8,,-73.55644,45.553032,GPS
304170,1105 De L'église,855-999-8378,7213,5,public,,,,2026-06-29,,False,0.0,7213,"4332, Rue Messier",Montréal,QC,H2H 2H5,,-73.5680454,45.5356005999999,GPS
304171,105 chemin de la Pointe Sud,855-999-8378,14411,5,public,,,,2026-06-29,,False,0.0,14411,"4359, Rue Buies",Montréal,QC,H1S 1J1,,-73.590989,45.570813,GPS
304172,3856 Bannantyne,855-999-8378,7002,5,public,,,,2026-06-29,,False,0.0,7002,439 rue Closse,Montréal,QC,H9C 1Y7,,-73.87141497,45.49246293,GPS
304173,1150 Galt,855-999-8378,15204,5,public,,,,2026-06-29,,False,0.0,15204,"439, Avenue Thérèse-Lavoie-Roux",Montréal,QC,H2V 0B1,,-73.615492,45.526503,GPS
304174,623 Woodland,855-999-8378,7095,5,public,,,,2026-06-29,,False,0.0,7095,440 Beaubien,Montréal,QC,H2S 2P7,,-73.60441,45.534569,GPS
304175,520 Régina,855-999-8378,6888,5,public,,,,2026-06-29,,False,0.0,6888,4405 Bois Franc,Montréal,QC,H4S 1A8,,-73.735495,45.499975,GPS
304176,4501 Bannantyne,855-999-8378,7094,5,public,,,,2026-06-29,,False,0.0,7094,4485 D'orléans,Montréal,QC,H1X 2K2,,-73.559811,45.554109,GPS
304177,4700 Boul. LaSalle,855-999-8378,7205,5,public,,,,2026-06-29,,False,0.0,7205,4490 Rue Fabre,Montréal,QC,H2J 3V3,,-73.575622,45.531321,GPS
304178,260 5e Ave,855-999-8378,7185,5,public,,,,2026-06-29,,False,0.0,7185,4492 rue Parthenais,Montréal,QC,H2H 2G5,,-73.571,45.536337,GPS
304179,202 rue Corot,855-999-8378,7312,5,public,,,,2026-06-29,,False,0.0,7312,4500 Girouard,Montréal,QC,H4A 3E6,,-73.625169,45.478394,GPS
304180,1185 Hickson,855-999-8378,6982,5,public,,,,2026-06-29,,False,0.0,6982,4501 Bannantyne,Montréal,QC,H4G 1E3,,-73.576865,45.45953,GPS
304181,1028 Avenue Brown : Parc Wilson,855-999-8378,7186,5,public,,,,2026-06-29,,False,0.0,7186,4502 rue Boyer,Montréal,QC,H2J 3E2,,-73.580138,45.527465,GPS
304182,201 Berlioz : La Station,855-999-8378,7133,5,public,,,,2026-06-29,,False,0.0,7133,4581 Rue Sherbrooke,Montréal,QC,H1X 2B2,,-73.557805,45.561425,GPS
304183,790 Willibrord : Hôtel de ville,855-999-8378,9651,5,public,,,,2026-06-29,,False,0.0,9651,4590 Chem. Queen mary,Montréal,QC,H3W 1W6,,-73.622885,45.490545,GPS
304184,10 du Centre Commercial,855-999-8378,6931,5,public,,,,2026-06-29,,False,0.0,6931,460 St-Jacques,Montréal,QC,H8R 1E8,,-73.649779,45.442511,GPS
304185,14899 Oakwood – Parc Alexander,855-999-8378,6998,5,public,,,,2026-06-29,,False,0.0,6998,4600 rue des Cageux,Montréal,QC,H9J 3R4,,-73.88109,45.458325,GPS
304186,155 rue Rose - Parc des Anciens Combattants,855-999-8378,9883,5,public,,,,2026-06-29,,False,0.0,9883,"4604, Avenue du Parc",Montréal,QC,H2V 4E5,,-73.5913535,45.5173023,GPS
304187,20099 Gouin O. - Parc nature Cap St-Jacques,855-999-8378,10499,5,public,,,,2026-06-29,,False,0.0,10499,"4650, Avenue Walkley",Montréal,QC,H4B 2K6,,-73.639407409559,45.4659569113786,GPS
304188,9432 Boul. Gouin O. - Parc Nature Bois de Liesse,855-999-8378,7125,5,public,,,,2026-06-29,,False,0.0,7125,4690 Jeane d'Arc,Montréal,QC,H1X 1X5,,-73.562849,45.556226,GPS
304189,9625 Gouin,855-999-8378,6983,5,public,,,,2026-06-29,,False,0.0,6983,4700 boul LaSalle,Montréal,QC,H4G 3G2,,-73.563078,45.45726,GPS
304190,519 Rive Boisé,855-999-8378,6857,5,public,,,,2026-06-29,,False,0.0,6857,4701 de Bayonne,Montréal,QC,H1H 1N9,,-73.635289,45.598483,GPS
304191,13665 de Pierrefonds : Mairie de Pierrefonds-Rox,855-999-8378,7351,5,public,,,,2026-06-29,,False,0.0,7351,472 Rue Sainte Madeleine,Montréal,QC,H3K 2K7,,-73.555775,45.480554,GPS
304192,4600 des Cageux : Parc Grier,855-999-8378,6863,5,public,,,,2026-06-29,,False,0.0,6863,4740 Charleroi,Montréal,QC,H1H 1V2,,-73.63137062,45.59632986,GPS
304193,13555 boul Pierrefonds : Bibliothèque Pierrefonds,855-999-8378,6905,5,public,,,,2026-06-29,,False,0.0,6905,4747 Bourg,Montréal,QC,H4T 1H9,,-73.700066,45.473768,GPS
304194,15795 Gouin Ouest,855-999-8378,7003,5,public,,,,2026-06-29,,False,0.0,7003,475 Place Blaise,Montréal,QC,H9C 1Y8,,-73.87320391,45.49447748,GPS
304195,186 avenue du manoir,855-999-8378,7184,5,public,,,,2026-06-29,,False,0.0,7184,475 Av du President-Kennedy,Montréal,QC,H3A 1J7,,-73.570855,45.506443,GPS
304196,439 rue Closse,855-999-8378,7206,5,public,,,,2026-06-29,,False,0.0,7206,4752 Berri,Montréal,QC,H2J 2R6,,-73.585349,45.526525,GPS
304197,475 Place Blaise,855-999-8378,6867,5,public,,,,2026-06-29,,False,0.0,6867,4755 Jarry Est,Montréal,QC,H1R 1X7,,-73.597303,45.578506,GPS
304198,500 Montée de l’Église - Bibliothèque Île-Bizard,855-999-8378,7151,5,public,,,,2026-06-29,,False,0.0,7151,4800 Ste-Catherine,Montréal,QC,H1V 3A9,,-73.530447,45.555773,GPS
304199,2 Fleuve Ouest - Ste Luce,855-999-8378,7198,5,public,,,,2026-06-29,,False,0.0,7198,4801 Avenue Papineau,Montréal,QC,H2H 1V7,,-73.577941,45.534713,GPS
304200,622 Jarry O,855-999-8378,6880,5,public,,,,2026-06-29,,False,0.0,6880,481 Édouard-Charles,Montréal,QC,H2V 2N3,,-73.596564,45.517788,GPS
304202,7501 rue St-Denis,855-999-8378,7121,5,public,,,,2026-06-29,,False,0.0,7121,4814 6e avenue,Montréal,QC,H1Y 2P2,,-73.5685,45.546122,GPS
304203,299 Jean-Talon E,855-999-8378,6934,5,public,,,,2026-06-29,,False,0.0,6934,482 21e avenue,Montréal,QC,H8S 4G3,,-73.683268,45.43728,GPS
304204,7218 Lajeunesse,855-999-8378,14383,5,public,,,,2026-06-29,,False,0.0,14383,482 Place des Nautoniers,Montréal,QC,H3E 1T3,,-73.551872,45.462582,GPS
304205,8106 Casgrain,855-999-8378,10876,5,public,,,,2026-06-29,,False,0.0,10876,"4820, Rue Jolicoeur",Montréal,QC,H9H 5H1,,-73.8520686,45.4882319,GPS
304206,2225 Jean-Talon E,855-999-8378,7168,5,public,,,,2026-06-29,,False,0.0,7168,4920 Lafontaine,Montréal,QC,H1V 1R7,,-73.533503,45.558241,GPS
304207,10 Villeray,855-999-8378,7325,5,public,,,,2026-06-29,,False,0.0,7325,"4988, rue Vézina",Montréal,QC,H3W 1C1,,-73.644266,45.494898,GPS
304208,8074 St-Hubert,855-999-8378,12950,5,public,,,,2026-06-29,,False,0.0,12950,4940 Rue du Piedmont,Montréal,QC,H3V 1E2,,-73.617141,45.494791,GPS
304209,15 Liège E,855-999-8378,15264,5,public,,,,2026-06-29,,False,0.0,15264,4987 7e avenue,Montréal,QC,H1Y 2N1,,-73.570125,45.547379,GPS
304210,625 Liege O,855-999-8378,10933,5,public,,,,2026-06-29,,False,0.0,10933,4990 Av. Clanranald,Montréal,QC,H3X 2S2,,-73.629561,45.480186,GPS
304211,4085A Bélanger,855-999-8378,6844,5,public,,,,2026-06-29,,False,0.0,6844,5 Chabanel,Montréal,QC,H2N 1N3,,-73.651406,45.544194,GPS
304212,917 Jean-Talon,855-999-8378,13049,5,public,,,,2026-06-29,,False,0.0,13049,5 Rue Saint-Georges,Montréal,QC,H9H 1B5,,-73.862778,45.485538,GPS
304213,6961 des Écores,855-999-8378,7004,5,public,,,,2026-06-29,,False,0.0,7004,500 Montée de l'Église - Bibliothèque Île-Bizard,Montréal,QC,H9C 1G9,,-73.881924,45.488525,GPS
304214,7140 Bordeaux,855-999-8378,8853,2,public,,,,2026-06-29,,False,0.0,8853,"500 Place d'Armes,  suite 1500",Montréal,QC,H2Y 2W2,,-73.558015,45.504299,GPS
304215,630 Jean-Talon O,855-999-8378,8853,2,public,,,,2026-06-29,,False,0.0,8853,"500 Place d'Armes,  suite 1500",Montréal,QC,H2Y 2W2,,-73.558015,45.504299,GPS
304216,7877 Foucher,855-999-8378,1991,2,public,,,,2026-06-29,,False,0.0,1991,500 Sherbrooke Ouest,Montréal,QC,H3A 3G6,,-73.571727,45.505998,GPS
304217,8498 Châteaubriand,855-999-8378,7189,5,public,,,,2026-06-29,,False,0.0,7189,5004 Boul St-Laurent,Montréal,QC,H2T 1R7,,-73.591611,45.522579,GPS
304218,7151 St-Dominique,855-999-8378,6903,5,public,,,,2026-06-29,,False,0.0,6903,5007 Bois Franc,Montréal,QC,H4S 1T2,,-73.743105,45.495362,GPS
304219,3232 Bélanger,855-999-8378,7276,5,public,,,,2026-06-29,,False,0.0,7276,5038 Sherbrooke O,Montréal,QC,H4A 1S7,,-73.606153,45.476487,GPS
304220,8630 Berri,855-999-8378,6860,5,public,,,,2026-06-29,,False,0.0,6860,5047 Charleroi,Montréal,QC,H1G 5M1,,-73.626918,45.599257,GPS
304221,7200 Hutchison,855-999-8378,15267,5,public,,,,2026-06-29,,False,0.0,15267,"5047, Avenue Coronation",Montréal,QC,H4V 2E1,,-73.645991,45.463086,GPS
304222,7352 Drolet,855-999-8378,7196,5,public,,,,2026-06-29,,False,0.0,7196,"5055, Rue Rivard",Montréal,QC,H2J 2N9,,-73.58848,45.527295,GPS
304223,151 Castelnau,855-999-8378,6938,5,public,,,,2026-06-29,,False,0.0,6938,5098 François Cusson,Montréal,QC,H8T 1B3,,-73.7191614,45.45626683,GPS
304224,7187 St-Hubert,855-999-8378,6975,5,public,,,,2026-06-29,,False,0.0,6975,51 Berlioz,Montréal,QC,H3E 1N2,,-73.541584,45.463713,GPS
304225,405 Guizot,855-999-8378,12759,5,public,,,,2026-06-29,,False,0.0,12759,"510, Rue Joffre",Montréal,QC,H1L 3M5,,-73.5130480999999,45.6008858,GPS
304226,20 Guizot,855-999-8378,7216,5,public,,,,2026-06-29,,False,0.0,7216,5110 Chambord,Montréal,QC,H2J 3N5,,-73.584577,45.533061,GPS
304227,7350 Garnier,855-999-8378,11728,5,public,,,,2026-06-29,,False,0.0,11728,"5116, 9e Avenue",Montréal,QC,H1Y 2J6,,-73.57111,45.54888,GPS
304228,3901 Jarry,855-999-8378,6882,5,public,,,,2026-06-29,,False,0.0,6882,5123 Durocher,Montréal,QC,H2V 3X7,,-73.597476,45.518592,GPS
304229,9309 De Lille,855-999-8378,12761,5,public,,,,2026-06-29,,False,0.0,12761,"5125, Avenue Clanranald",Montréal,QC,H3X 2S3,,-73.6319441,45.4815155,GPS
304230,7707 Shelley,855-999-8378,7281,5,public,,,,2026-06-29,,False,0.0,7281,5137 Décarie,Montréal,QC,H3W 3C2,,-73.629705,45.484167,GPS
304231,6900 Parc,855-999-8378,14775,5,public,,,,2026-06-29,,False,0.0,14775,"515, 24e Avenue",Montréal,QC,H8S 3V9,,-73.6859633999999,45.4381737,GPS
304232,227 Gary Carter,855-999-8378,6870,5,public,,,,2026-06-29,,False,0.0,6870,5152 Jarry E.,Montréal,QC,H1R 2L8,,-73.594047,45.582365,GPS
304233,9050 16e ave,855-999-8378,7303,5,public,,,,2026-06-29,,False,0.0,7303,5160 Decarie,Montréal,QC,H3X 2H9,,-73.630404,45.483925,GPS
304234,7390 de la Roche,855-999-8378,7201,5,public,,,,2026-06-29,,False,0.0,7201,5185A Parc,Montréal,QC,H2V 2G3,,-73.597331,45.52069,GPS
304235,8862 D’Iberville,855-999-8378,6996,5,public,,,,2026-06-29,,False,0.0,6996,519 Rive Boisé,Montréal,QC,H8Z 2Y4,,-73.85332135,45.49909465,GPS
304236,8425 13e Ave,855-999-8378,6855,5,public,,,,2026-06-29,,False,0.0,6855,5195 Alfred,Montréal,QC,H1G 5B9,,-73.628686,45.60424,GPS
