Location_ID (PK),Street_Address,City ,State,ZIP,Intersection_Direction,Longitude,Latitude,Geocode_status
5931,1731 Churchill Ave,London,ON,N5W 5P4,,-81.181163,42.997136,GPS
5932,245 Rue Jean Coutu,Varennes,QC,J3X 0E1,,-73.37706,45.631935,GPS
5933,111 Baig Blvd,Moncton,NB,E1C 8T6,,-64.819918,46.076072,GPS
5934,1041 Boul. des Laurentides,Laval,QC,H7G 2W2,,-73.698021,45.576152,GPS
5935,1229 Macleod Trail SE,Calgary,AB,T2G 2K4,,-114.0587008,51.0407112,GPS
5936,2444 King George Hwy,Miramichi,NB,E1V 6S2,Right charger on drive thru garage side,-65.493904,47.02927,GPS
5937,30 Rue Vincent-Chagnon,Lévis,QC,G6V 4V6,,-71.1736158,46.8037654,GPS
5938,275 WEST HUNT CLUB ROAD,OTTAWA,ON,K2E 1A6,,-75.7090169,45.3405127,GPS
5939,6280 Bd Wilfrid-Hamel,L'Ancienne-Lorette,QC,G2E 2H8,,-71.349924,46.796567,GPS
5940,103 Tidal Bore Road,Lower Truro,NS,B6L 1T9,,-63.321597,45.371115,GPS
5941,55 Carter Road,Brookfield,NS,B0N 1C0,,-63.274602,45.257595,GPS
5942,140 Broderick Lane,Five Islands,NS,B0M 1K0,,-64.088023,45.405538,GPS
5943,5477 Hwy 289,Upper Stewiacke,NS,B0N 2P0,,-62.991216,45.224073,GPS
5944,399 Momerial Ave,Thunder Bay,ON,P7B 3Y4,,-89.2351962,48.424329,GPS
5945,1 York St,Toronto,ON,M5J 0B6,,-79.38071,43.641533,GPS
5946,15 Inglewood Dr,St. Albert,AB,T8N 5E2,,-113.626834,53.648902,GPS
5947,199 Bay St.,Toronto,ON,M5L 1G4,P2 Parking Level,-79.37971,43.648184,GPS
5948,199 Bay St.,Toronto,ON,M5L 1G4,P2 Parking Level,-79.379689,43.64816,GPS
5949,11211 142 St NW,Edmonton,AB,T5M 4A1,,-113.565244,53.561065,GPS
5950,1100 3E ave. Est,Val-d'Or,QC,J9P 0J6,,-77.745709,48.0999307,GPS
5951,100 Chippewa St W,North Bay,ON,P1B 6G2,,-79.4482687,46.3148505,GPS
5952,100 Chippewa St W Unit B,North Bay,ON,P1B 6G2,,-79.4481836,46.314856,GPS
5953,2345 Sissons Dr.,Portage la Prairie,MB,R1N 3P1,,-98.322114,49.973877,GPS
5954,1809 BC-3A,Creston,BC,V0B 1G6,,-116.52584,49.118577,GPS
5955,777 15 St E,Prince Albert,SK,S6V 0C7,,-105.731165,53.1984183,GPS
5956,500 boul. Arthur-Sauvé,St-Eustache,QC,J7R 4Z3,,-73.909288,45.56733,GPS
5957,112102 Grey Road 3,Ayton,ON,N0G 1C0,,-80.929911,44.058519,GPS
5958,550 Main Street,Wolfville,NS,B4P 2R6,,-64.36925,45.090833,GPS
5959,1189 Lansdowne Street West,Peterborough,ON,K9J 7M2,,-78.3504089,44.2799003,GPS
5960,313010 ON-6,Durham,ON,N0G 1R0,,-80.80985,44.134221,GPS
5961,60 Fairview Ave W.,Essex,ON,N8M 1Y1,,-82.816715,42.167112,GPS
5962,3361 Oak Street,Victoria,BC,V8X 1R2,,-123.3719378,48.4528944,GPS
5963,2220 58 Ave,Vernon,BC,V1T 9T2,,-119.261655,50.288996,GPS
5964,3035 Clarence Ave S,Saskatoon,SK,S7T 0B6,,-106.6456793,52.0868083,GPS
5965,2001 BC-3,Fernie,BC,V0B 1M1,,-115.080541,49.498195,GPS
5966,3036 Replace Dr.,Prince George,BC,V2N 0G2,,-122.767879,53.890624,GPS
5967,1412 Bath Road,Kingston,ON,K7M 4X6,,-76.5525709,44.2380579,GPS
5968,601 Boul. Saint-Jean,Pointe-Claire,QC,H9R 3K1,,-73.8220898,45.4588471,GPS
5969,14422 Rosedale Avenue,Summerland,BC,V0H 1Z0,,-119.678096,49.608425,GPS
5970,4403 42 Ave,Rocky Mountain House,AB,T4T 1A6,,-114.90891,52.36264,GPS
5971,149 East Lake Cres NE,Airdrie,AB,T4A 2H7,,-113.999187,51.287771,GPS
5972,1500 Cranbrook St,Cranbrook,BC,V1C 3S8,,-115.752557,49.525024,GPS
5973,95 Bay St,Victoria,BC,V9A 6X9,,-123.383453,48.431767,GPS
5974,999 Greenock-Brant Tlin,Cargill,ON,N0G 1J0,,-81.24960667,44.19335538,200-8
5975,3 Mooswa Dr E,Onanole,MB,R0J 1N0,,-99.95974262,50.65124382,GPS
5976,302 Railway Ave E,Sandy Lake,MB,R0J 1X0,,-100.1750513,50.52655624,GPS
5977,3250 Victoria Ave,Brandon,MB,R7B 0N2,,-99.983298,49.8419131,GPS
5978,3900 Victoria Ave,Brandon,MB,R7B 3X3,,-99.99265332,49.84165292,GPS
5979,1148 18th St,Brandon,MB,R7A 5C2,,-99.96282129,49.83179855,GPS
5980,1570 18th St,Brandon,MB,R7A 5C5,,-99.96468979,49.82560672,GPS
5981,209 Broadway Ave,Glenboro,MB,R0K 0X0,,-99.29078514,49.55721709,GPS
5982,MB-2,Treherne,MB,R0G 2V0,,-98.69021519,49.63626216,GPS
5983,690 Memorial Dr,Winkler,MB,R6W 0M6,,-97.941538,49.19141467,GPS
5984,656 Main St S,Morris,MB,R0G 1K0,,-97.36455312,49.3442423,GPS
5985,236 Main St,Steinbach,MB,R5G 1Y6,,-96.68791116,49.52748273,GPS
5986,1 Snow Goose Bay,Stonewall,MB,R0C 2Z0,,-97.13251055,50.17302449,GPS
5987,933 Manitoba Ave,Selkirk,MB,R1A 3T7,,-96.89606147,50.15643356,GPS
5988,199 Bay St.,Toronto,ON,M5L 1G4,P2 Parking Level,-79.379684,43.648146,GPS
5989,357 Bd Antonio-Barrette,Notre-Dame-des-Prairies,QC,J6E 1G1,,-73.422122,46.047317,GPS
5990,2201 Hardy Rd,Courtenay,BC,V9J 1T2,,-124.996916,49.761729,GPS
5991,357 Bd Antonio-Barrette,Notre-Dame-des-Prairies,QC,J6E 1G1,,-73.422036,46.047287,GPS
5992,408 Boul. Marie-Victorin,Kingsey Falls,QC,J0A 1B0,,-72.073777,45.859177,GPS
5993,14 Water Street,Little Current,ON,P0P 1K0,,-81.92642,45.98119,GPS
5994,7445 Wellington County Rd 21,Elora,ON,N0B 1S0,,-80.43328,43.67493,200-8
5995,1 York St,Toronto,ON,M5J 0B6,,-79.380652,43.64156,GPS
5996,1 York St,Toronto,ON,M5J 0B6,,-79.380594,43.641608,GPS
5997,1 York St,Toronto,ON,M5J 0B6,,-79.380698,43.641534,GPS
5998,1 York St,Toronto,ON,M5J 0B6,,-79.380728,43.641516,GPS
5999,100 Hanson S,Whitehorse,YT,Y1A 6C2,,-135.048668,60.718047,GPS
6000,7200 Yonge street,thornhill,ON,L4J 1V8,,-79.4224876,43.8028432,GPS
6001,4712 50st,Taber,AB,T1G 2B6,,-112.14984,49.783079,GPS
6002,4900A 50st,Taber,AB,T1G 1T1,,-112.150709,49.7843,GPS
6003,5210 49 ave,Taber,AB,T1G 1T1,,-112.146361,49.785154,GPS
6004,564 route de la mer,Ste-Flavie,QC,G0J 2L0,,-68.2200615,48.6162995,GPS
6005,"664, route Principale",Aumond,QC,J0W 1W0,,-75.8956856,46.4668171,GPS
6006,4330 Black Gold Drive,Leduc,AB,T9E 3C3,,-113.526948,53.25609,GPS
6007,200-2500 Palladium Dr,Ottawa,ON,K2V 1E2,,-75.9307508,45.2949568,GPS
6008,645 Boul Docteur-Gervais,Mont-Tremblant,QC,J8E 2T3,,-74.58389,46.122999,GPS
6009,10418 Islington Avenue,vaughan,ON,L0J 1C0,,-79.62672,43.842235,GPS
6010,8113 Queen St,Duncan,BC,V9L 5W7,,-123.64093,48.864959,GPS
6011,177 Robson St,Vancouver,BC,V6B 2A8,In the back alley,-123.11411,49.278065,GPS
6012,450 SW Marine Dr,Vancouver,BC,V5X 4V2,,-123.115464,49.210098,GPS
6013,251 Ramsay St,Amherstburg,ON,N9V 1Y1,,-83.111195,42.102495,GPS
6014,871 Tungsten St,Thunder Bay,ON,P7B 6H2,,-89.25395,48.414837,GPS
6015,1050 Lithium Dr,Thunder Bay,ON,P7B 6G3,,-89.252785,48.415947,GPS
6016,1050 Lithium Dr,Thunder Bay,ON,P7B 6G3,,-89.25279,48.416046,GPS
6017,871 Tungsten St,Thunder Bay,ON,P7B 6H2,,-89.25396,48.414948,GPS
6018,905 Woodlawn Rd W,Guelph,ON,N1K 1B7,,-80.3179731,43.536445,GPS
6019,917 10 Ave SW,Calgary,AB,T2R 0T2,,-114.0827475,51.0435996,GPS
6020,4178 4 Ave,Whitehorse,YT,Y1A 1J6,,-135.061968,60.72360755,GPS
6021,2300 N Island Hwy,Campbell River,BC,V9W 2G8,,-125.2719575,50.03899607,GPS
6022,1351 Shoppers Row,Campbell River,BC,V9W 2C9,,-125.2448648,50.02848252,GPS
6023,1685 S Dogwood St,Campbell River,BC,V9W 8C1,,-125.2466902,49.97887928,GPS
6024,4905 Darcy Rd,Courtenay,BC,V9J 1R5,,-125.040592,49.69248767,GPS
6025,2300 Ryan Rd,Courtenay,BC,V9N 8N6,,-124.9702416,49.70977603,GPS
6026,770 Harmston Ave,Courtenay,BC,V9N 2X6,,-125.0015448,49.68703331,GPS
6027,4724 Cumberland Rd,Cumberland,BC,V0R 1S0,,-125.0269852,49.62420728,GPS
6028,2665 Beaufort Ave #101,Cumberland,BC,V0R 1S0,,-125.0320487,49.61991882,GPS
6029,313 McLeod Rd,Union Bay,BC,V0R 3B0,,-124.8864496,49.58064423,GPS
6030,23182 72 Ave,Langley Twp,BC,V2Y 2K2,,-122.5822399,49.13330628,GPS
6031,4150 Walker Rd,Windsor,ON,N8W 3T5,,-82.965124,42.259043,GPS
6032,25 York St,Toronto,ON,M5J 2V5,,-79.380936,43.643448,GPS
6033,25 York St,Toronto,ON,M5J 2V5,,-79.380942,43.643457,GPS
6034,25 York St,Toronto,ON,M5J 2V5,,-79.38095,43.643451,GPS
6035,935 Marine Dr,North Vancouver,BC,V7P 1S3,Level P2 Enter through Hanes Ramp. Available 7 am to 6 pm daily,-123.099353,49.321605,GPS
6036,999 Greenock Brant,Cargill,ON,N0G 1J0,Parking lot facing playground,-81.248442,44.193758,GPS
6037,290 Durham St W,Walkerton,ON,N0G 2V0,Front parking lot left of building entrance,-81.158052,44.134041,GPS
6038,865 Shefford Rd,Ottawa,ON,K1J 1H9,,-75.589978,45.454445,GPS
6039,1 Church Street,Truro,NS,B2N 3Z5,,-63.27564,45.365739,GPS
6040,38 Concession Rd 10,Elmwood,ON,N0G 1S0,Front row of parking facing building,-81.068023,44.240369,GPS
6041,5600 Keaton Crescent,Mississauaga,ON,L5R 3G3,,-79.677531,43.614304,GPS
6042,5600 Keaton Crescent,Mississauaga,ON,L5R 3G3,,-79.67752,43.614254,GPS
6043,891 3e Rue O,Amos,QC,J9T 2T4,,-78.124396,48.579998,GPS
6044,375 Hagey Boulevard,Waterloo,ON,N2L 6R5,,-80.550439,43.478722,GPS
6045,545 Highway 16 West,Burns Lake,BC,V0J 1E0,,-125.763815,54.232223,GPS
6046,150 Queen Street,Bolton,ON,L7E 1E3,,-79.735287,43.8759263,GPS
6047,2055 boul. St-Elzéar o.,Laval,QC,H7L 1T8,,-73.7528418,45.581959,GPS
6048,47585 BC-1,Fraser Valley A,BC,V0K 1C0,,-121.4401998,49.8602176,GPS
6049,Exit 228 Coquihalla Lakes Rd,Fraser Valley B,BC,V0X 1L0,,-121.001113,49.651679,GPS
6050,1301 Lougheed Hwy,Coquitlam,BC,V3K 6P9,,-122.858,49.2346,GPS
6051,6400 Bruce Street,West Vancouver,BC,V7W 2B8,,-123.275,49.3738,GPS
6052,1955 Clements Rd,Pickering,ON,L1W 4C2,Near Pickering Soccer centre,-79.050668,43.82759,GPS
6053,1955 Clements Rd,Pickering,ON,L1W 4C2,Near Pickering Soccer Centre,-79.050548,43.827614,GPS
6054,130 ch. du Lac-Millette,St-Sauveur,QC,J0R 1R6,Stationnement IGA,-74.145977,45.898123,GPS
6055,130 ch. du Lac-Millette,St-Sauveur,QC,J0R 1R6,Stationnement IGA,-74.145915,45.898122,GPS
6056,30 Electra Crescent,Whitehorse,YT,Y1A 3G2,,-135.080079,60.712197,GPS
6057,265 Peter St,Port Hope,ON,L1A 3V6,,-78.268213,43.954627,GPS
6058,195 1 St,Vanderhoof,BC,V0J 3A2,,-124.006236,54.014242,GPS
6059,"45,615,542,584,252",Laval,QC,H7C 1W8,,-73.648179,45.615459,GPS
6060,4330 Black Gold Drive,Leduc,AB,T9E 3C3,,-113.527005,53.256068,GPS
6061,303 Airport Rd,Deseronto,ON,K0K 1X0,,-77.105877,44.178498,GPS
6062,2558 County Road 4,Camden East,ON,K0K 1J0,,-76.833852,44.335288,GPS
6063,E Ring Rd,Guelph,ON,N1G 2W2,Parking Lot P12,-80.222605,43.533245,GPS
6064,364 College Ave E,Guelph,ON,N1G 3B9,GTI Parking Lot,-80.221582,43.54086,GPS
6065,7315 David Hunting Dr,Mississauga,ON,L5S 1E5,West side of building,-79.667693,43.695029,GPS
6066,7315 David Hunting Dr,Mississauga,ON,L5S 1E5,West side of building,-79.667654,43.695066,GPS
6067,7381 Bramalea Rd,Mississauga,ON,L5S 1C4,Near main entrance,-79.67093,43.69419,GPS
6068,Mendenhall,Mendenhall,YT,Y0B 1L0,,-136.166438,60.758018,GPS
6069,149 Madawaska Boulevard,Arnprior,ON,K7S 1S6,,-76.344424,45.432612,GPS
6070,1717 Waverley St,Winnipeg,MB,R3Y 1M5,,-97.180494,49.814604,GPS
6071,2896 Drinkwater Road,Duncan,BC,V9L 6C2,,-123.715932,48.80208,GPS
6072,580 Harwood Ave S,Ajax,ON,L1S 2J4,,-79.0179937,43.8363265,GPS
6073,30 Lincoln Park,Canmore,AB,T1W 3E9,,-115.3410079,51.0820168,GPS
6074,6661 Sooke Rd,Sooke,BC,V9Z 0A1,,-123.7212151,48.37801332,GPS
6075,45617 Luckakuck Way,Chilliwack,BC,V2R 1A3,,-121.9613226,49.14188764,GPS
6076,17575 Morris Valley Rd,Harrison Mills,BC,V0M 1L0,,-121.8927497,49.31776468,GPS
6077,63452 Blue Lake,Boston Bar,BC,V0K 1C0,,-121.4959733,49.99717816,GPS
6078,32375 Veterans Way,Abbotsford,BC,V2T 0K1,,-122.3281969,49.05427688,GPS
6079,179 Douglas Ave,Fort St James,BC,V0J 1P0,,-124.2523404,54.4406976,GPS
6080,1750 La Grande,Saguenay,QC,G7K 1H7,,-71.121649,48.400568,GPS
6081,140 Ste Marie Street,Collingwood,ON,L9Y 3Z5,,-80.215839,44.499786,GPS
6082,14111 Hwy 50,Bolton,ON,L7E 2V2,,-79.751882,43.8909061,GPS
6083,8041 Fifth Line,Halton Hills,ON,L7G 0E2,,-79.86573,43.551741,GPS
6084,8039 Fifth Line N,Halton Hills,ON,L7G 0E2,,-79.861008,43.552608,GPS
6085,45 Tyler St,Cambridge,ON,N1T 1Z6,,-80.289428,43.417073,GPS
6086,"North Klondike Highway, KM 534, 1 km south of Silver Trail junction",Stewart Crossing,YT,Y0B 1M0,,-136.679478,63.37567,GPS
6087,2400 Mcphillips st,Winnipeg,MB,R2V 4J6,,-97.1443923,49.9581703,GPS
6088,8590 Airport Rd,Brampton,ON,L6T 5A3,,-79.682835,43.73234,GPS
6089,16 rue,Shippagan,NB,E8S 1R3,,-64.70157,47.742377,GPS
6090,220 Bloor St E NT Executive Parking,Toronto,ON,M4W 1E5,NTB2 & NTB3 Parking - Access on Level 8 of the 250 Bloor St E Garage,-79.38217,43.672271,GPS
6091,220 Bloor St E NT Executive Parking,Toronto,ON,M4W 1E5,NTB2 Parking - Access on Level 8 of the 250 Bloor St E Garage,-79.38237,43.67253,GPS
6092,125 Commerce Valley Dr W,Markham,ON,L3T 7W4,Near main front entrance.,-79.384113,43.839538,GPS
6093,125 Commerce Valley Dr W,Markham,ON,L3T 7W4,North Garage,-79.384351,43.839524,GPS
6094,125 Commerce Valley Dr W,Markham,ON,L3T 7W4,Middle Garage,-79.38433,43.839477,GPS
6095,125 Commerce Valley Dr W,Markham,ON,L3T 7W4,South Garage,-79.384314,43.839424,GPS
6096,1635 McKercher Drive,Saskatoon,SK,S7H 5J9,,-106.585952,52.105015,GPS
6097,45 Tyler St,Cambridge,ON,N1T 1Z6,,-80.289381,43.41711,GPS
6098,580 Avenue Roberval,Roberval,QC,G8H 1J2,,-72.22931,48.510721,GPS
6099,42 Towncentre Drive,Belleville,ON,K8N 4Z5,,-77.404043,44.203062,GPS
6100,940 Memorial Avenue,Thunder Bay,ON,P7B 4A2,,-89.2466631,48.410138,GPS
6101,2879 Highway 16 West,PRINCE GEORGE,BC,V2N 0A3,,-122.76898,53.88607,GPS
6102,33 Riverside Drive,Charlottetown,PE,C1A 7N8,,-63.110429,46.250256,GPS
6103,41 Wood Islands Road,Montague,PE,C0A 1R0,,-62.644031,46.15883,GPS
6104,369 Rockland Road,Saint John,NB,E2K 3W3,,-66.062467,45.280869,GPS
6105,130 River St,Toronto,ON,M5A 3P8,,-79.358525,43.661432,GPS
6106,130 River St,Toronto,ON,M5A 3P8,,-79.358492,43.661435,GPS
6107,130 River St,Toronto,ON,M5A 3P8,,-79.35845,43.66144,GPS
6108,1023 King Street West Westdale Parkette,Hamilton,ON,L8S 1L3,"King Street West, south side from Marion Avenue South to Paisley Avenue South",-79.905695,43.26186,GPS
6109,19705 Fraser Hwy,Langley,BC,V3A 7E9,,-122.674604,49.115473,GPS
6110,19705 Fraser Hwy,Langley,BC,V3A 7E9,,-122.674189,49.114659,GPS
6111,19705 Fraser Hwy,Langley,BC,V3A 7E9,,-122.674194,49.114662,GPS
6112,19705 Fraser Hwy,Langley,BC,V3A 7E9,,-122.674186,49.114664,GPS
6113,571 South Service Road,Wynyard,SK,S0A 4T0,,-104.1855714,51.7648695,GPS
6114,76803 Bluewater Hwy,Bayfield,ON,N0M 1G0,,-81.70676685,43.57608226,GPS
6115,5202 48 Street,Delta,BC,V4K 1W3,,-123.078948,49.089873,GPS
6116,8750 204 St,Langley,BC,V1M 2Y5,,-122.655602,49.161958,GPS
6117,645 Finkle Street,Woodstock,ON,N4V 0E1,,-80.750873,43.105284,GPS
6118,3 Brighton Road,Charlottetown,PE,C1A 8T6,,-63.136391,46.232836,GPS
6119,15 Green Street,Souris,PE,C0A 2B0,,-62.244793,46.350184,GPS
6120,89 Red Head Road,Morell,PE,C0A 1S0,,-62.7071,46.419939,GPS
6121,45 East Drive,O'Leary,PE,C0B 1V0,,-64.229608,46.703282,GPS
6122,116 Edward Street,St. Thomas,ON,N5P 4E6,,-81.1741722,42.7862938,GPS
6123,1000 Bowron Ct,North Vancouver,BC,V7H 2W1,,-122.9747257,49.3148921,GPS
6124,10060 Jasper Ave,Edmonton,AB,T5J 3R8,,-113.4925398,53.5413977,GPS
6125,10104 103 Ave NW,Edmonton,AB,T5J 0H6,,-113.4945577,53.5450227,GPS
6126,10111 No. 3 Rd,Richmond,BC,V7A 1G3,,-123.1378632,49.140059,GPS
6127,10235 101 St NW,Edmonton,AB,T5J 3E8,,-113.4931759,53.544552,GPS
6128,10245 102 St NW,Edmonton,AB,T5J 0W9,,-113.4953573,53.5441224,GPS
6129,1055 W Georgia St,Vancouver,BC,V6E 3N9,,-123.1216604,49.285265,GPS
6130,1080 Winslow Ave,Coquitlam,BC,V3J 2G2,,-122.8617743,49.2538214,GPS
6131,1100 Lonsdale Ave,North Vancouver,BC,V7M 2H3,,-123.0721508,49.3180465,GPS
6132,111 Forester St,North Vancouver,BC,V7H 1W7,,-123.0097873,49.3048376,GPS
6133,111 St Clair Ave W,Toronto,ON,M4V 1N5,,-79.3992581,43.6867098,GPS
6134,1161 W Georgia St,Vancouver,BC,V6E 0C6,,-123.1239737,49.2867008,GPS
6135,120 Grand Ave,Etobicoke,ON,M8Y 2Z6,,-79.4944345,43.6267705,GPS
6136,1220 W 6th Ave,Vancouver,BC,V6H 2R8,,-123.1318268,49.2657738,GPS
6137,1315 56 St,Delta,BC,V4L 2P7,,-123.0703918,49.0267306,GPS
6138,132 Esplanade W,North Vancouver,BC,V7M 1A1,,-123.080542,49.3117414,GPS
6139,1325 Boundary Rd,Vancouver,BC,V5K 4T9,,-123.0241555,49.2728858,GPS
6140,1350 Main St,North Vancouver,BC,V7J 1C6,,-123.0351466,49.3077943,GPS
6141,140 Wineva Ave,Toronto,ON,M4E 2T4,,-79.29638,43.6716115,GPS
6142,1441 Clark Dr,Vancouver,BC,V5L 3K9,,-123.0779456,49.2721257,GPS
6143,14505 114 Ave NW,Edmonton,AB,T5M 2Y8,,-113.5720534,53.562322,GPS
6144,1465 Kebet Way,Port Coquitlam,BC,V3C 6L3,,-122.7526163,49.2426445,GPS
6145,1550 Laperriere Ave,Ottawa,ON,K1Z 7T2,,-75.7439645,45.3766776,GPS
6146,15841 Loyalist Pkwy,Bloomfield,ON,K0K 1G0,,-77.3090563,43.9585607,GPS
6147,1593 Adelaide St N,London,ON,N5X 4C3,,-81.2567145,43.037118,GPS
6148,16 Bram Ct,Brampton,ON,L6W 3R6,,-79.715766,43.6845667,GPS
6149,16 Main St,Sherbrooke,NS,B0J 3C0,,-61.9834869,45.1418993,GPS
6150,161 E 4th Ave,Vancouver,BC,V5T 1G4,,-123.1018237,49.2674239,GPS
6151,1642 Merivale Rd,Nepean,ON,K2G 4A1,,-75.732034,45.3455841,GPS
6152,1669 E Broadway,Vancouver,BC,V5N 1V9,,-123.0705991,49.2625351,GPS
6153,1711 152nd St,Surrey,BC,V4A 4N3,,-122.802211,49.0325846,GPS
6154,185 Berkshire Ave,Toronto,ON,M4M 2Z6,,-79.3331178,43.6621607,GPS
6155,195 Deerfield Rd,Newmarket,ON,L3Y 2L8,,-79.47091,44.05606,GPS
6156,19860 Langley Bypass,Langley,BC,V3A 4Y1,,-122.6726175,49.1118949,GPS
6157,20 Lombard St,Toronto,ON,M5C 1M1,,-79.3769603,43.6516524,GPS
6158,2000 Argentia Rd,Mississauga,ON,L5N 1W1,,-79.7411705,43.5982904,GPS
6159,2095 Commissioner St,Vancouver,BC,V5L 1A4,,-123.06422,49.28742,GPS
6160,22225 Brown Ave,Maple Ridge,BC,V2X 8N6,,-122.6056826,49.2221403,GPS
6161,2233 Columbia St,Vancouver,BC,V5Y 1K8,,-123.1097454,49.2654354,GPS
6162,2240 Sleeping Giant Pkwy,Thunder Bay,ON,P7A 0E7,,-89.218354,48.4328562,GPS
6163,23616 River Rd,Maple Ridge,BC,V2W 1B7,,-122.5676084,49.1863731,GPS
6164,255 Consumers Rd,North York,ON,M2J 1R3,,-79.3299876,43.7698049,GPS
6165,26850 29 Ave,Aldergrove,BC,V4W 3C1,,-122.4809946,49.0551418,GPS
6166,275 Albany Ave,Toronto,ON,M5R 3E1,,-79.4132593,43.6735015,GPS
6167,2780 Skymark Ave,Mississauga,ON,L4W 5A7,,-79.5940105,43.6620074,GPS
6168,288 Church St,Toronto,ON,M5B 3K2,,-79.3776174,43.656964,GPS
6169,300 Hunt Club Rd,Ottawa,ON,K1V 1H7,,-75.6879844,45.3360274,GPS
6170,3035 Escarpment Side Rd,Caledon Village,ON,L7C 2G8,,-79.9610183,43.8411034,GPS
6171,30445 Progressive Way,Abbotsford,BC,V2T 6W3,,-122.3797873,49.0489466,GPS
6172,3131 Strandherd Dr,Ottawa,ON,K2J 5N1,,-75.7190828,45.2752291,GPS
6173,315 Arthur St S,Elmira,ON,N3B 3L5,,-80.561913,43.5858724,GPS
6174,3333 University Way,Kelowna,BC,V1V 1V7,,-119.3947484,49.9387517,GPS
6175,3800 Yonge St,Toronto,ON,M4N 3P7,,-79.4059454,43.7379866,GPS
6176,4000 Rue Girardin,Drummondville,QC,J2E 0A1,,-72.5256256,45.9040811,GPS
6177,403 Church St,Toronto,ON,M4Y 0C9,,-79.3793327,43.6622383,GPS
6178,428 W 8th Ave,Vancouver,BC,V5Y 1N9,,-123.1134123,49.263675,GPS
6179,4387 W 10th Ave,Vancouver,BC,V6R 2H6,,-123.2056104,49.263897,GPS
6180,4405 Central Blvd,Burnaby,BC,V5H 4M3,,-123.0040986,49.2264269,GPS
6181,4600 Jacombs Rd,Richmond,BC,V6V 3B1,,-123.079752,49.182288,GPS
6182,4874 Hwy 211,Port Bickerton,NS,B0J 3C0,,-61.726622,45.107947,GPS
6183,500 Columbus Dr,St. John's,NL,A1B 4K7,,-52.7538524,47.5403571,GPS
6184,510 Weber St N,Waterloo,ON,N2L 4C6,,-80.5376681,43.4923618,GPS
6185,5965 Student Union Blvd,Vancouver,BC,V6T 2C9,,-123.2497126,49.2687548,GPS
6186,60 Merchants' Wharf,Toronto,ON,M5A 1B6,,-79.3639523,43.6450138,GPS
6187,6023 Silver Dr,Burnaby,BC,V5H 4L9,,-123.0028017,49.2283674,GPS
6188,6435 Northwest Dr,Mississauga,ON,L4V 1K2,,-79.6212594,43.7037571,GPS
6189,7 Alloy Ct,Toronto,ON,M9M 3A2,,-79.5318033,43.7356108,GPS
6190,70 Distillery Ln,Toronto,ON,M5A 0E3,,-79.3578221,43.6501296,GPS
6191,7077 Keele St,Concord,ON,L4K 0B6,,-79.494028,43.7833285,GPS
6192,80 Great Lakes Dr,Brampton,ON,L6R 2K7,,-79.7646954,43.728049,GPS
6193,800 Carnarvon St,New Westminster,BC,V3M 0G3,,-122.9128711,49.2020969,GPS
6194,801 Weber St E,Kitchener,ON,N2H 1H5,,-80.4600582,43.4383752,GPS
6195,808 York Mills Rd,North York,ON,M3B 1X8,,-79.3579521,43.7537355,GPS
6196,8713 156 St NW,Edmonton,AB,T5R 1Y5,,-113.5898221,53.5201652,GPS
6197,13251 Smallwood Pl,Richmond,BC,V6V 1W8,,-123.0774653,49.1716017,GPS
6198,1638 Cary Rd,Kelowna,BC,V1X 2C1,,-119.4200308,49.8912758,GPS
6199,448 Duncan Ave W,Penticton,BC,V2A 7N1,,-119.5999692,49.4852867,GPS
6200,700 15 Ave,Nisku,AB,T9E 7S2,,-113.52009,53.32092,200-8
6201,44150 Luckakuck Way,Chilliwack,BC,V2R 4A7,,-122.001937,49.143421,GPS
6202,601 Boul. Jutras Est,Victoriaville,QC,G6P 7H4,,-71.938207,46.059162,GPS
6203,1 Marmot Road,Jasper,AB,T0E 1E0,,-118.090921,52.804182,GPS
6204,251 Industrial Park Crescent,Sault Ste. Marie,ON,P6B 5P3,,-84.326836,46.546753,GPS
6205,251 Industrial Park Crescent,Sault Ste. Marie,ON,P6B 5P3,,-84.32685,46.546722,GPS
6206,205 Catherine St,Walkerton,ON,N0G 2L2,Sw corner of municipal parking lot,-81.149039,44.134051,GPS
6207,"380, boul. du Curé-Labelle",Laval,QC,H7L 4T7,Stationnement IGA,-73.786576,45.593362,GPS
6208,"380, boul. du Curé-Labelle",Laval,QC,H7L 4T7,Stationnement IGA,-73.786495,45.593308,GPS
6209,8855 Bd Taschereau,Brossard,QC,J4Y 1A4,,-73.47197,45.440315,GPS
6210,108 Chestnut St,Toronto,ON,M5G 1R3,,-79.38617,43.65467,GPS
6211,"KM 1701, Alaska Highway",Burwash Landing,YT,Y0B 1V0,,-138.996805,61.351292,GPS
6212,"Km 1870, Alaska Hwy",Beaver Creek,YT,Y0B 1A0,,-140.876445,62.381924,GPS
6213,60 Queens Plate Dr,Etobicoke,ON,M9W 6N2,,-79.591545,43.711078,GPS
6214,1875 St Joseph Blvd,Orléans,ON,K1C 7J2,,-75.5470407,45.4631109,GPS
6215,33738 Laurel Street,Abbotsford,BC,V2S 1X2,,-122.2911348,49.0465359,GPS
6216,461 Cherry Street,Toronto,ON,M5A 0H7,,-79.357304,43.653613,GPS
6217,2201 Boul. Don Quichotte,Notre-Dame-de-l'Île-Perrot,QC,J7V 7P2,,-73.870064,45.365966,GPS
